,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
205,2020-10-23,spy,345.78,345.99,343.13,345.93,49143511.0,4.0,2.424954684242209,353.9890394791959,330.2309605208041,55.30975539225516,64.58896328696473,2.1816354678684267,338.6093333333334,338.96199999999993,27.549999237060547,2.648046373248697
205,2020-10-23,vb,166.67,166.75,164.91,166.42,657715.0,4.0,2.596212280622211,171.4850510592152,152.57094894078477,59.94570757311262,87.35125442335053,8.158553089743844,159.136,158.139,27.549999237060547,2.648046373248697
205,2020-10-23,vnq,80.36,80.67,79.69,80.18,2588671.0,4.0,-0.1341339945424238,83.8994312684426,78.1465687315574,49.51023800908902,-16.672204323814885,10.58773440705326,80.628,81.0515,27.549999237060547,2.648046373248697
205,2020-10-23,vo,187.0,187.0,185.11,186.2,471669.0,4.0,2.3594328040258574,190.55413880439363,174.64786119560637,59.87374765151806,91.204719281457,2.7941533656415287,179.88500000000002,178.739,27.549999237060547,2.648046373248697
205,2020-10-23,vwo,45.36,45.36,44.93,45.16,7445813.0,4.0,0.4165522561777877,46.12368664185056,42.50631335814945,58.02106193411722,90.74179066241675,17.60398063186011,44.041000000000004,44.022000000000006,27.549999237060547,2.648046373248697
206,2020-10-26,agg,117.63,117.72,117.59,117.65,4962531.0,0.0,-0.1737501066877769,118.26564778397277,117.27935221602725,44.94950957563481,-75.59881137249225,22.12326753912379,117.92833333333334,118.27383333333333,32.459999084472656,2.023626140139154
206,2020-10-26,bil,91.53,91.53,91.52,91.52,3162437.0,0.0,7.74748993137564e-06,91.53405249380086,91.51394750619914,50.43992249672859,18.948319829343426,2.487346478335508,91.52466666666666,91.52983333333333,32.459999084472656,2.023626140139154
206,2020-10-26,gld,178.55,179.14,178.22,178.75,5105103.0,0.0,-0.26701612724451707,180.85676639728263,176.48723360271737,49.95946257495651,-10.956078958925364,12.183279654811336,178.902,181.59133333333335,32.459999084472656,2.023626140139154
206,2020-10-26,spy,339.39,342.98,335.62,342.13,91473002.0,0.0,1.8737176606875323,353.7356916801992,331.0043083198008,51.61934420051813,6.1152279393906515,14.91972257334002,338.64033333333333,339.1765,32.459999084472656,2.023626140139154
206,2020-10-26,vb,163.03,165.44,161.175,164.75,558637.0,0.0,2.3198193873097637,171.15404321237662,153.80395678762335,55.49367390350845,48.27337065652149,10.374291134558833,159.37800000000001,158.31583333333336,32.459999084472656,2.023626140139154
206,2020-10-26,vnq,79.21,79.86,78.51,79.74,2691201.0,0.0,-0.2384091916687936,83.90578221882366,78.13221778117635,47.3446451365727,-56.311977879831964,20.978625552497192,80.528,81.01516666666666,32.459999084472656,2.023626140139154
206,2020-10-26,vo,183.15,185.22,181.12,185.01,641465.0,0.0,2.0893323395106904,190.3135877268032,175.58041227319674,55.14889783865378,43.402862940504995,15.493644478637188,180.09900000000002,178.88666666666668,32.459999084472656,2.023626140139154
206,2020-10-26,vwo,44.77,45.07,44.405,44.81,9128393.0,0.0,0.382299751396296,46.044545095320515,42.80545490467948,54.87684404967343,52.907852335978454,4.3611004259711965,44.059666666666665,44.05133333333333,32.459999084472656,2.023626140139154
207,2020-10-27,agg,117.9,117.91,117.7275,117.8,5694085.0,1.0,-0.14291720031475563,118.19921426787602,117.31078573212397,48.46624202065503,-20.751428145083693,9.503018367932615,117.91199999999999,118.24883333333334,33.349998474121094,2.1166877043655434
207,2020-10-27,bil,91.52,91.53,91.52,91.52,1034726.0,1.0,-0.0004654287146053093,91.53328720970049,91.51371279029951,47.374856975548916,-77.8914748698842,2.487346478335502,91.52466666666666,91.52966666666667,33.349998474121094,2.1166877043655434
207,2020-10-27,gld,179.02,179.43,178.51,178.71,5826871.0,1.0,-0.23486668701863778,180.89123687458013,176.5357631254199,50.586905800575344,11.618398662409916,10.121168745036721,178.75433333333334,181.48099999999997,33.349998474121094,2.1166877043655434
207,2020-10-27,spy,338.22,340.12,337.99,339.76,65994108.0,1.0,1.3271505606296614,353.21673462037785,332.1082653796222,50.97511633361557,0.9172915596088539,14.91972257334001,338.57533333333333,339.33366666666666,33.349998474121094,2.1166877043655434
207,2020-10-27,vb,161.48,163.5099,161.3623,163.09,486529.0,1.0,1.9531888368534283,170.41752859161778,155.36847140838216,53.735682723921954,32.508399335401116,10.374291134558836,159.54933333333332,158.43216666666666,33.349998474121094,2.1166877043655434
207,2020-10-27,vnq,77.94,79.73,77.94,79.3,2264112.0,1.0,-0.4186999108798233,84.01483633478256,77.94516366521745,45.09141870856912,-78.5928701461602,25.452126168935248,80.35266666666666,80.97566666666667,33.349998474121094,2.1166877043655434
207,2020-10-27,vo,181.94,183.8,181.84,183.21,537990.0,1.0,1.7573808947821306,189.71999864679123,176.84600135320875,53.76935779014681,32.305600637877774,15.493644478637192,180.25033333333332,178.99283333333335,33.349998474121094,2.1166877043655434
207,2020-10-27,vwo,44.93,45.075,44.75,44.91,14578528.0,1.0,0.36387058381653503,45.91398501720104,43.17401498279895,55.55256118009782,64.54518999430275,4.470614972053389,44.067,44.07783333333334,33.349998474121094,2.1166877043655434
208,2020-10-28,agg,117.73,117.955,117.72,117.81,7329242.0,2.0,-0.13069293235510315,118.1588895436571,117.31811045634291,46.5301713676406,-28.742992020284287,6.711106243695022,117.892,118.21716666666666,40.279998779296875,7.12248483112652
208,2020-10-28,bil,91.52,91.53,91.52,91.53,2147580.0,2.0,-0.0008308467812412346,91.53328720970049,91.51371279029951,47.374856975548916,-72.38284461487089,2.487346478335506,91.52399999999999,91.52933333333334,40.279998779296875,7.12248483112652
208,2020-10-28,gld,176.13,176.85,175.44,176.45,11734083.0,2.0,-0.4375431462488564,181.03102255790745,176.29697744209258,46.85021391273594,-118.90288737704637,25.59772044534312,178.493,181.25666666666666,40.279998779296875,7.12248483112652
208,2020-10-28,spy,326.66,332.84,326.13,332.1,127094307.0,2.0,-0.038360991388572074,354.5746441979115,329.9273558020886,45.208249247428746,-96.58801299414108,34.65496581491965,338.17,339.277,40.279998779296875,7.12248483112652
208,2020-10-28,vb,156.73,159.088,156.73,158.41,826149.0,2.0,1.2647667379278005,169.90372756031277,156.17527243968723,48.831584102093544,-24.726033939035084,27.886185809776805,159.53633333333335,158.45683333333332,40.279998779296875,7.12248483112652
208,2020-10-28,vnq,76.08,77.43,75.79,76.68,4422225.0,2.0,-0.7035578827872655,84.48546946396188,77.18653053603812,42.05876405732459,-157.1133416615142,39.30612348574751,80.10066666666667,80.88516666666666,40.279998779296875,7.12248483112652
208,2020-10-28,vo,176.53,179.298,176.48,178.71,631139.0,2.0,1.0457108922764746,189.67232366194878,176.92067633805118,48.19339176197073,-38.54194830354165,33.62127990852776,180.2,178.9968333333333,40.279998779296875,7.12248483112652
208,2020-10-28,vwo,43.81,44.29,43.81,44.23,12620735.0,2.0,0.2559403746436004,45.84877541986645,43.29622458013356,50.117819271214294,-3.745758810164914,15.07298782819124,44.04233333333333,44.0775,40.279998779296875,7.12248483112652
209,2020-10-29,agg,117.52,117.77,117.4,117.76,11775806.0,3.0,-0.1363782730436185,118.12272391245075,117.30427608754924,44.27027905413632,-88.85656785915909,21.85618174421277,117.86399999999999,118.18583333333335,37.59000015258789,1.5492415291830044
209,2020-10-29,bil,91.53,91.53,91.52,91.52,2664188.0,3.0,-0.00030995385017718036,91.53405249380086,91.51394750619914,50.5880989317146,41.18672324955674,2.4873464783355166,91.52366666666667,91.52933333333334,37.59000015258789,1.5492415291830044
209,2020-10-29,gld,175.4,176.14,174.83,175.02,8474453.0,3.0,-0.6495826154890665,181.27942707816808,175.7185729218319,45.963045151490356,-140.27824822389445,28.222893213813055,178.241,180.9908333333333,37.59000015258789,1.5492415291830044
209,2020-10-29,spy,329.98,333.395,325.09,326.91,90596689.0,3.0,-0.8429257573130258,355.2145802469932,328.58141975300674,46.989984425463646,-82.62146023050171,36.04554816639334,337.9746666666667,339.2415,37.59000015258789,1.5492415291830044
209,2020-10-29,vb,158.4,159.234,155.7002,156.68,984287.0,3.0,0.8442107716706175,169.5747957842766,156.7442042157234,50.475437890388484,-22.688163533502983,31.0860220886488,159.60966666666667,158.4743333333333,37.59000015258789,1.5492415291830044
209,2020-10-29,vnq,77.1,77.68,75.46,76.2,4645616.0,3.0,-0.8373519304892625,84.67823467176113,76.64976532823887,44.1882046795798,-132.63941218557386,41.10201240082395,79.93699999999998,80.81850000000001,37.59000015258789,1.5492415291830044
209,2020-10-29,vo,178.05,179.59,175.87,176.47,736758.0,3.0,0.5974713074953684,189.64949998339523,176.96150001660476,49.70919705435341,-34.123155767197645,35.30946958156678,180.244,179.00900000000001,37.59000015258789,1.5492415291830044
209,2020-10-29,vwo,44.27,44.425,43.885,44.03,11452262.0,3.0,0.20515812672014988,45.81027786706173,43.39972213293828,52.1084768153077,13.518953708968708,11.860389605217652,44.03566666666667,44.07733333333333,37.59000015258789,1.5492415291830044
210,2020-10-30,agg,117.2,117.52,117.2,117.45,10610002.0,4.0,-0.16480549696719038,118.13729820124857,117.21970179875146,41.1219458463646,-148.7922316299047,29.502604176711223,117.83,118.14633333333333,38.02000045776367,1.9701863488625735
210,2020-10-30,bil,91.53,91.53,91.52,91.53,2486271.0,4.0,0.00010168538470622934,91.53470835571251,91.5142916442875,50.5880989317146,41.18672324955674,2.4873464783355144,91.52400000000002,91.52933333333334,38.02000045776367,1.9701863488625735
210,2020-10-30,gld,176.2,177.36,175.95,177.18,7304589.0,4.0,-0.7444900900734126,181.34603423521662,175.4179657647834,47.098712881455754,-80.12482679952014,19.229009338561234,178.00766666666667,180.696,38.02000045776367,1.9701863488625735
210,2020-10-30,spy,326.54,329.69,322.6,328.28,120448685.0,4.0,-1.738092730532287,356.1191940492724,326.94680595072765,45.407289636799376,-108.96239306018177,39.34888324575921,337.8376666666666,339.1116666666667,38.02000045776367,1.9701863488625735
210,2020-10-30,vb,157.11,158.64,155.155,157.74,646868.0,4.0,0.40218873803129895,169.5235495478897,156.82845045211027,49.21207139220886,-34.045991319076194,32.77417615886121,159.6753333333333,158.47583333333333,38.02000045776367,1.9701863488625735
210,2020-10-30,vnq,76.59,77.22,75.675,76.66,3978941.0,4.0,-0.9733176153784058,84.75253658546657,76.04146341453344,43.363878375035675,-129.3548272426288,41.102012400823945,79.818,80.74116666666666,38.02000045776367,1.9701863488625735
210,2020-10-30,vo,176.14,177.8781,174.01,176.94,765599.0,4.0,0.08711298543047974,189.94208788540092,176.46991211459905,47.88783413617342,-60.454897411982834,40.26160719352532,180.27133333333333,178.9975,38.02000045776367,1.9701863488625735
210,2020-10-30,vwo,43.81,44.055,43.5924,44.01,14105604.0,4.0,0.12633832419641777,45.70113376866277,43.57586623133723,50.04255512376334,-13.64194108900911,17.21512797500392,44.025333333333336,44.06849999999999,38.02000045776367,1.9701863488625735
211,2020-11-02,agg,117.22,117.35,117.18,117.27,6667902.0,0.0,-0.1836039715857396,118.16201463579367,117.16498536420633,41.391429751269484,-151.86319342986087,30.2323663501606,117.79599999999999,118.10950000000001,37.130001068115234,2.31243786900743
211,2020-11-02,bil,91.53,91.53,91.52,91.52,1380483.0,0.0,0.0004230359489554303,91.53525978352269,91.51474021647732,50.58809893171459,41.18672324955674,2.487346478335526,91.52433333333333,91.52916666666667,37.130001068115234,2.31243786900743
211,2020-11-02,gld,177.91,177.925,177.1301,177.4499,6498368.0,0.0,-0.6739533241201343,181.23722794158425,175.37677205841572,49.447958871341314,-17.130258275175862,15.2277998816801,177.954,180.48100000000002,37.130001068115234,2.31243786900743
211,2020-11-02,spy,330.2,332.36,327.24,330.2,86068299.0,0.0,-2.127661239686688,356.4878405817586,325.62215941824144,47.35876832626139,-78.03867952688846,31.559896212334525,337.94533333333334,339.03883333333334,37.130001068115234,2.31243786900743
211,2020-11-02,vb,159.62,159.6899,157.665,158.71,801212.0,0.0,0.2515197516981402,169.56172224568337,156.72127775431665,51.64803425940538,-12.196019256074754,26.400229736002306,159.9496666666667,158.50216666666668,37.130001068115234,2.31243786900743
211,2020-11-02,vnq,78.42,78.46,76.88,77.4,4254313.0,0.0,-0.922768592253064,84.53184040217778,75.86415959782221,47.0317379124982,-73.56001862968922,25.196036819456907,79.84033333333333,80.675,37.130001068115234,2.31243786900743
211,2020-11-02,vo,179.11,179.53,177.2,178.31,578877.0,0.0,-0.07681006445434946,190.02975835973461,176.1832416402654,50.78834219601978,-28.241478211282278,30.75868768702228,180.4933333333333,179.03066666666666,37.130001068115234,2.31243786900743
211,2020-11-02,vwo,44.37,44.37,44.0,44.26,13288956.0,0.0,0.1078175293507968,45.64883915606852,43.695160843931475,52.41829521944326,16.236835647541806,9.555606054289326,44.059999999999995,44.083999999999996,37.130001068115234,2.31243786900743
212,2020-11-03,agg,117.17,117.22,117.05,117.22,6693534.0,1.0,-0.20022837225172907,118.18621458836286,117.09578541163715,40.907209990548125,-165.76258796979636,34.913753444484705,117.75733333333332,118.07366666666667,35.54999923706055,3.792213046842344
212,2020-11-03,bil,91.53,91.53,91.52,91.52,920076.0,1.0,0.0006699854115623793,91.53525978352268,91.5147402164773,50.5880989317146,41.18672324955674,2.487346478335515,91.52466666666668,91.529,35.54999923706055,3.792213046842344
212,2020-11-03,gld,178.92,179.39,178.3,178.95,7577092.0,1.0,-0.5304392958191784,181.29045340869436,175.48554659130565,50.783392924310725,47.954011669958945,5.421784145900821,177.963,180.29383333333334,35.54999923706055,3.792213046842344
212,2020-11-03,spy,336.03,338.25,330.2935,333.69,93294192.0,1.0,-1.9435606558083123,356.45854150454403,325.761458495456,50.28702815111773,-33.77311577386565,16.238597531736772,338.1363333333333,339.04650000000004,35.54999923706055,3.792213046842344
212,2020-11-03,vb,163.48,164.135,161.478,161.9,516446.0,1.0,0.4385281555488234,169.55914473514406,157.07885526485597,55.0759189578877,39.08835275774158,3.8394345189490107,160.30766666666665,158.58033333333333,35.54999923706055,3.792213046842344
212,2020-11-03,vnq,79.93,80.4,78.92,79.2,4214739.0,1.0,-0.752192934906958,84.36489758260217,75.83810241739783,49.80643965397875,-4.335815330192404,5.3372458900978605,79.882,80.63183333333333,35.54999923706055,3.792213046842344
212,2020-11-03,vo,183.07,183.896,181.15,181.37,523684.0,1.0,0.11153295987469392,189.9996714501056,176.5673285498944,54.297004810866554,30.07292183758333,9.750506799986454,180.78466666666665,179.11933333333334,35.54999923706055,3.792213046842344
212,2020-11-03,vwo,44.49,44.58,44.18,44.35,10498249.0,1.0,0.10165089487801282,45.6035251072772,43.8064748927228,52.91465992934704,26.672760904597247,4.680798655235964,44.11133333333333,44.10166666666667,35.54999923706055,3.792213046842344
213,2020-11-04,agg,117.95,118.04,117.83,117.9,5308746.0,2.0,-0.1487491605541038,118.22135994488798,117.10164005511203,50.29166674018175,48.396101872332466,7.111924068656733,117.753,118.05633333333334,29.56999969482422,14.019363568745161
213,2020-11-04,bil,91.52,91.53,91.52,91.53,2331140.0,2.0,5.810837615172204e-05,91.53525978352268,91.5147402164773,47.281835207392945,-67.63663495657946,2.487346478335526,91.52466666666668,91.52883333333334,29.56999969482422,14.019363568745161
213,2020-11-04,gld,178.82,179.19,177.66,178.93,11117259.0,2.0,-0.4199318457735046,181.32271060385236,175.61328939614762,50.6463571849776,27.471603765002126,9.03677506296345,178.09733333333332,180.27516666666668,29.56999969482422,14.019363568745161
213,2020-11-04,spy,343.54,347.94,339.59,340.86,126959700.0,2.0,-1.1780851481451577,356.6345036351166,325.8634963648835,53.71780266918745,49.55123233753653,3.5209597382628623,338.83299999999997,339.22549999999995,29.56999969482422,14.019363568745161
213,2020-11-04,vb,164.53,166.569,162.24,163.42,549421.0,2.0,0.6638079231748861,169.65553974672014,157.13246025327982,55.95461313923063,55.769043583493904,5.98292876396726,160.82166666666666,158.6875,29.56999969482422,14.019363568745161
213,2020-11-04,vnq,80.07,81.29,79.44,80.5,2867483.0,2.0,-0.5988109476995334,84.17678763228888,75.83521236771112,50.057366062796824,12.626438065068095,2.2653638164638177,80.00733333333334,80.61083333333333,29.56999969482422,14.019363568745161
213,2020-11-04,vo,185.09,187.58,183.29,184.64,607212.0,2.0,0.41896372868095,190.16534415435055,176.66065584564947,55.9541407676588,67.5091487814528,4.141028475540211,181.27933333333334,179.26166666666668,29.56999969482422,14.019363568745161
213,2020-11-04,vwo,45.92,46.04,45.05,45.16,16731597.0,2.0,0.20973514542066596,45.8102252702601,43.767774729739905,58.27984667270216,124.26081242271212,21.333401835131475,44.23266666666667,44.145833333333336,29.56999969482422,14.019363568745161
214,2020-11-05,agg,118.06,118.12,117.91,118.09,5293955.0,3.0,-0.09794636893285258,118.26759097839397,117.09240902160607,51.41725113950561,74.05265583148619,10.03455555622644,117.752,118.04483333333333,27.579999923706055,9.963092565049164
214,2020-11-05,bil,91.53,91.53,91.52,91.52,2171361.0,3.0,0.0003757761304541418,91.53570835571252,91.51529164428747,50.62040106721219,58.26507036282942,2.4873464783355175,91.52466666666666,91.52883333333332,27.579999923706055,9.963092565049164
